Tag ID;Name;Cantidad
ad89180010d9298a360000ce;Aviones;1
ad89180010d9318f3a0000cf;Aviones;1
ad89180010d94589380000d0;Aviones;1
ad89180010d98188390000d7;Aviones;1
ad89180010d96d903a0000d6;Aviones;1
ad89180010d9658b380000d5;Aviones;1
ad89180010d95590380000d3;Aviones;1
ad89180010d95d8b3a0000d4;Aviones;1
ad89180010d97d903a0000d8;Aviones;1
ad89180010d94d8f390000d1;Aviones;1
